Title,Tags,Link,With Code,matched_keywords
Android Memory Leak? Bitmap exceeds VM budget error with MapView,"android,memory-leaks,bitmap,android-mapview",https://stackoverflow.com/questions/9489534/android-memory-leak-bitmap-exceeds-vm-budget-error-with-mapview,True,memory leak
Out of memory on resource loading for Android game,"java,android",https://stackoverflow.com/questions/9480224/out-of-memory-on-resource-loading-for-android-game,True,out of memory
"Android Apps: will receive ""application not responding"" after UIThread block more 5 seconds?","android,ui-thread",https://stackoverflow.com/questions/9446294/android-apps-will-receive-application-not-responding-after-uithread-block-mor,True,application not responding
Base64 encodeBytes - out of memory exception,android,https://stackoverflow.com/questions/9390428/base64-encodebytes-out-of-memory-exception,True,out of memory
Android/ phonegap - Click response time slow,"javascript,android,cordova,timer",https://stackoverflow.com/questions/9309433/android-phonegap-click-response-time-slow,True,response time
Android ImageSwitcher: Out Of Memory Error when setImageURI,"android,android-image,android-view,imageswitcher",https://stackoverflow.com/questions/9225151/android-imageswitcher-out-of-memory-error-when-setimageuri,True,out of memory
"Eclipse crashing, getting heap exceptions - Out of Memory when trying to deploy an Android applicaiton","java,android,exception,crash,heap-memory",https://stackoverflow.com/questions/9212951/eclipse-crashing-getting-heap-exceptions-out-of-memory-when-trying-to-deploy,True,out of memory
Check Android App Size [closed],"android,size",https://stackoverflow.com/questions/14270213/check-android-app-size,True,app size
TaskManager android that will show current memory usage and cpu usage,"java,android,cpu-usage,heap-memory,taskmanager",https://stackoverflow.com/questions/28855727/taskmanager-android-that-will-show-current-memory-usage-and-cpu-usage,True,cpu usage
Android: Huge difference in memory consumption when using drawable vs drawable-nodpi folders,"java,android,drawable,dpi",https://stackoverflow.com/questions/28833473/android-huge-difference-in-memory-consumption-when-using-drawable-vs-drawable-n,True,memory consumption
Switch from one Activity to another one results OOM error on Samsung device,"java,android,eclipse",https://stackoverflow.com/questions/28754865/switch-from-one-activity-to-another-one-results-oom-error-on-samsung-device,True, oom 
"""Out of memory"" when using Picasso to download images and put images into GridView","android,gridview,bitmap,picasso",https://stackoverflow.com/questions/28726464/out-of-memory-when-using-picasso-to-download-images-and-put-images-into-gridvi,True,out of memory
Android activity unresponsive until back button is pressed,"java,android,android-activity,input,oncreate",https://stackoverflow.com/questions/28695218/android-activity-unresponsive-until-back-button-is-pressed,True,unresponsive
How to measure request and response time of server?,"android,json,httprequest,httpresponse",https://stackoverflow.com/questions/28689286/how-to-measure-request-and-response-time-of-server,True,response time
Getting the Out of memory error when displaying full screen image in android,"android,imageview,out-of-memory,android-camera",https://stackoverflow.com/questions/28630974/getting-the-out-of-memory-error-when-displaying-full-screen-image-in-android,True,out of memory
Android Does my app have a memory leak?,"android,memory-management,android-studio",https://stackoverflow.com/questions/28595547/android-does-my-app-have-a-memory-leak,True,memory leak
Continuous crossfade of images and out of memory,"android,image",https://stackoverflow.com/questions/28541909/continuous-crossfade-of-images-and-out-of-memory,True,out of memory
own csv reader to string array out of memory,"android,csv,arrays",https://stackoverflow.com/questions/15055080/own-csv-reader-to-string-array-out-of-memory,True,out of memory
ViewPager gives Out Of Memory Error,"android,android-viewpager",https://stackoverflow.com/questions/15044179/viewpager-gives-out-of-memory-error,True,out of memory
Android out of memory exception with bitmaps,"android,memory,memory-management,bitmap,out-of-memory",https://stackoverflow.com/questions/15030542/android-out-of-memory-exception-with-bitmaps,True,out of memory
Out of memory exception with android google maps v2,"android,google-maps-android-api-2",https://stackoverflow.com/questions/15017828/out-of-memory-exception-with-android-google-maps-v2,True,out of memory
View Pager with Universal Image Loader Out of Memory Error,"android,android-viewpager,out-of-memory,universal-image-loader",https://stackoverflow.com/questions/14958543/view-pager-with-universal-image-loader-out-of-memory-error,True,out of memory
Out of Memory Exception when exporting data,"android,web-services,sqlite",https://stackoverflow.com/questions/14859759/out-of-memory-exception-when-exporting-data,True,out of memory
Low-latency audio playback on Android,"android,audio,opensl",https://stackoverflow.com/questions/14842803/low-latency-audio-playback-on-android,True,latency
Proper onDestroy() / How to avoid memory leaks,"android,view,memory-leaks,android-activity",https://stackoverflow.com/questions/14759601/proper-ondestroy-how-to-avoid-memory-leaks,True,memory leak
galaxy s4 and maybe all HD phones? out of memory error inflating layout,"android,layout,imageview,out-of-memory",https://stackoverflow.com/questions/16445635/galaxy-s4-and-maybe-all-hd-phones-out-of-memory-error-inflating-layout,True,out of memory
Android AlertDialog buttons unresponsive,"android,android-alertdialog",https://stackoverflow.com/questions/16366550/android-alertdialog-buttons-unresponsive,True,unresponsive
Out of Memory Exception - Google Map GroundOverLay,"android,google-maps,bitmap,out-of-memory",https://stackoverflow.com/questions/16356296/out-of-memory-exception-google-map-groundoverlay,True,out of memory
Simple blank activity cause memory leak. Why?,"android,memory-leaks",https://stackoverflow.com/questions/16333153/simple-blank-activity-cause-memory-leak-why,True,memory leak
"How to avoid ""out of memory exception"" when doing Bitmap processing?",android,https://stackoverflow.com/questions/16284725/how-to-avoid-out-of-memory-exception-when-doing-bitmap-processing,True,out of memory
Out of memory exception not caught,"android,out-of-memory",https://stackoverflow.com/questions/16184812/out-of-memory-exception-not-caught,True,out of memory
Out of memory Error on setImageResource,"android,gridview,bitmap,out-of-memory",https://stackoverflow.com/questions/16183635/out-of-memory-error-on-setimageresource,True,out of memory
How to get the accurate CPU Usage per process and process Idle CPU Time,"android,linux,operating-system,java-native-interface",https://stackoverflow.com/questions/16080457/how-to-get-the-accurate-cpu-usage-per-process-and-process-idle-cpu-time,True,cpu usage
Why would the Nexus 7 and Nexus 10 have different audio latency with the same OS? [closed],"android,audio,low-latency,nexus-7",https://stackoverflow.com/questions/16064055/why-would-the-nexus-7-and-nexus-10-have-different-audio-latency-with-the-same-os,True,latency
Out of memory when downloading a file,"android,download,out-of-memory",https://stackoverflow.com/questions/8730269/out-of-memory-when-downloading-a-file,True,out of memory
How do I download Bitmaps and save to the SD card without running out of memory?,"android,download,bitmap,android-3.0-honeycomb,bufferedinputstream",https://stackoverflow.com/questions/6925711/how-do-i-download-bitmaps-and-save-to-the-sd-card-without-running-out-of-memory,True,out of memory
Out of memory error occurred when handling more than One image [duplicate],"android,memory-leaks,out-of-memory",https://stackoverflow.com/questions/6909919/out-of-memory-error-occurred-when-handling-more-than-one-image,True,out of memory
Could this code create a potential memory leak?,"java,android",https://stackoverflow.com/questions/6882322/could-this-code-create-a-potential-memory-leak,True,memory leak
Why am I getting an out of memory error?,"java,android,out-of-memory",https://stackoverflow.com/questions/6819828/why-am-i-getting-an-out-of-memory-error,True,out of memory
Sluggish zoom and scroll with GridView in Android,"android,performance,gridview,scroll,zooming",https://stackoverflow.com/questions/6792331/sluggish-zoom-and-scroll-with-gridview-in-android,True,sluggish
Out Of memory error - Bitmap exceeds VM budget in Android while using bitmaps in maps?,"android,bitmap,maps,out-of-memory",https://stackoverflow.com/questions/6717215/out-of-memory-error-bitmap-exceeds-vm-budget-in-android-while-using-bitmaps-in,True,out of memory
how to use an image stored in internal data storage in android,"android,imagedownload",https://stackoverflow.com/questions/6661723/how-to-use-an-image-stored-in-internal-data-storage-in-android,True,data storage
VM running out of memory while getting images from the cache,"android,caching,memory-leaks,bitmap",https://stackoverflow.com/questions/6604362/vm-running-out-of-memory-while-getting-images-from-the-cache,True,out of memory
Avoid memory leaks on Android,android,https://stackoverflow.com/questions/6567647/avoid-memory-leaks-on-android,True,memory leak
Memory leaks android,"android,memory,bitmap,memory-leaks,static-methods",https://stackoverflow.com/questions/6508953/memory-leaks-android,True,memory leak
Android debugging -> battery drains,"android,debugging,power-management",https://stackoverflow.com/questions/4958543/android-debugging-battery-drains,True,battery drain
Out of memory in Android 2.3.2,"android,out-of-memory",https://stackoverflow.com/questions/4948270/out-of-memory-in-android-2-3-2,True,out of memory
Android App size problem,"android,size,apk,max",https://stackoverflow.com/questions/4860970/android-app-size-problem,True,app size
How to go about detecting data usage in the Android environment,android,https://stackoverflow.com/questions/4812032/how-to-go-about-detecting-data-usage-in-the-android-environment,True,data usage
"Can't enable ""Show CPU usage"" on emulator",android,https://stackoverflow.com/questions/4810333/cant-enable-show-cpu-usage-on-emulator,True,cpu usage
